,activity_id,assay_chembl_id,assay_description,assay_type,molecule_chembl_id,pKi,relation,units,Ki,target_chembl_id,target_organism,type
2124,3500061,CHEMBL1260324,Displacement of [3H]CGS21680 from human adenosine A2A receptor expressed in HEK293 cells at 10 uM,B,CHEMBL1258526,7.62,=,nM,23.9,CHEMBL251,Homo sapiens,Ki
2125,3500062,CHEMBL1260324,Displacement of [3H]CGS21680 from human adenosine A2A receptor expressed in HEK293 cells at 10 uM,B,CHEMBL1258642,7.34,=,nM,45.7,CHEMBL251,Homo sapiens,Ki
2126,3524879,CHEMBL1273565,Displacement of [3H]SCH58261 from human recombinant A2A receptor expressed in HEK293 cells,B,CHEMBL1269898,7.34,=,nM,46.0,CHEMBL251,Homo sapiens,Ki
2127,3524880,CHEMBL1273565,Displacement of [3H]SCH58261 from human recombinant A2A receptor expressed in HEK293 cells,B,CHEMBL1269899,5.17,=,nM,6770.0,CHEMBL251,Homo sapiens,Ki
2128,3524881,CHEMBL1273565,Displacement of [3H]SCH58261 from human recombinant A2A receptor expressed in HEK293 cells,B,CHEMBL1270005,6.68,=,nM,210.0,CHEMBL251,Homo sapiens,Ki
2129,3524882,CHEMBL1273565,Displacement of [3H]SCH58261 from human recombinant A2A receptor expressed in HEK293 cells,B,CHEMBL1270006,6.36,=,nM,439.0,CHEMBL251,Homo sapiens,Ki
2130,3524884,CHEMBL1273565,Displacement of [3H]SCH58261 from human recombinant A2A receptor expressed in HEK293 cells,B,CHEMBL1270221,5.62,=,nM,2380.0,CHEMBL251,Homo sapiens,Ki
2131,3524885,CHEMBL1273565,Displacement of [3H]SCH58261 from human recombinant A2A receptor expressed in HEK293 cells,B,CHEMBL1270222,5.33,=,nM,4710.0,CHEMBL251,Homo sapiens,Ki
2132,3524886,CHEMBL1273565,Displacement of [3H]SCH58261 from human recombinant A2A receptor expressed in HEK293 cells,B,CHEMBL1270315,5.78,=,nM,1670.0,CHEMBL251,Homo sapiens,Ki
2133,3524887,CHEMBL1273565,Displacement of [3H]SCH58261 from human recombinant A2A receptor expressed in HEK293 cells,B,CHEMBL1270316,7.32,=,nM,48.0,CHEMBL251,Homo sapiens,Ki
2134,3524890,CHEMBL1273565,Displacement of [3H]SCH58261 from human recombinant A2A receptor expressed in HEK293 cells,B,CHEMBL1270414,7.4,=,nM,40.0,CHEMBL251,Homo sapiens,Ki
2135,3524893,CHEMBL1273565,Displacement of [3H]SCH58261 from human recombinant A2A receptor expressed in HEK293 cells,B,CHEMBL1270415,7.32,=,nM,48.0,CHEMBL251,Homo sapiens,Ki
2136,3524896,CHEMBL1273565,Displacement of [3H]SCH58261 from human recombinant A2A receptor expressed in HEK293 cells,B,CHEMBL1270508,8.02,=,nM,9.6,CHEMBL251,Homo sapiens,Ki
2137,3524899,CHEMBL1273565,Displacement of [3H]SCH58261 from human recombinant A2A receptor expressed in HEK293 cells,B,CHEMBL1270509,5.61,=,nM,2430.0,CHEMBL251,Homo sapiens,Ki
2138,3524901,CHEMBL1273565,Displacement of [3H]SCH58261 from human recombinant A2A receptor expressed in HEK293 cells,B,CHEMBL1270609,6.91,=,nM,123.0,CHEMBL251,Homo sapiens,Ki
2139,3524903,CHEMBL1273565,Displacement of [3H]SCH58261 from human recombinant A2A receptor expressed in HEK293 cells,B,CHEMBL1270610,7.6,=,nM,25.0,CHEMBL251,Homo sapiens,Ki
2140,3524911,CHEMBL1273565,Displacement of [3H]SCH58261 from human recombinant A2A receptor expressed in HEK293 cells,B,CHEMBL1270708,7.8,=,nM,16.0,CHEMBL251,Homo sapiens,Ki
2141,3524913,CHEMBL1273565,Displacement of [3H]SCH58261 from human recombinant A2A receptor expressed in HEK293 cells,B,CHEMBL1270709,7.89,=,nM,13.0,CHEMBL251,Homo sapiens,Ki
2142,3524915,CHEMBL1273565,Displacement of [3H]SCH58261 from human recombinant A2A receptor expressed in HEK293 cells,B,CHEMBL1270813,8.11,=,nM,7.7,CHEMBL251,Homo sapiens,Ki
2143,3524917,CHEMBL1273565,Displacement of [3H]SCH58261 from human recombinant A2A receptor expressed in HEK293 cells,B,CHEMBL1270814,7.96,=,nM,11.0,CHEMBL251,Homo sapiens,Ki
2144,3524919,CHEMBL1273565,Displacement of [3H]SCH58261 from human recombinant A2A receptor expressed in HEK293 cells,B,CHEMBL1270916,6.83,=,nM,147.0,CHEMBL251,Homo sapiens,Ki
2145,3524921,CHEMBL1273565,Displacement of [3H]SCH58261 from human recombinant A2A receptor expressed in HEK293 cells,B,CHEMBL1270917,6.04,=,nM,904.0,CHEMBL251,Homo sapiens,Ki
2146,3524923,CHEMBL1273565,Displacement of [3H]SCH58261 from human recombinant A2A receptor expressed in HEK293 cells,B,CHEMBL1271015,7.29,=,nM,51.0,CHEMBL251,Homo sapiens,Ki
2147,3524925,CHEMBL1273565,Displacement of [3H]SCH58261 from human recombinant A2A receptor expressed in HEK293 cells,B,CHEMBL1271016,6.75,=,nM,179.0,CHEMBL251,Homo sapiens,Ki
2148,3524927,CHEMBL1273565,Displacement of [3H]SCH58261 from human recombinant A2A receptor expressed in HEK293 cells,B,CHEMBL1271120,7.43,=,nM,37.0,CHEMBL251,Homo sapiens,Ki
2149,3524929,CHEMBL1273565,Displacement of [3H]SCH58261 from human recombinant A2A receptor expressed in HEK293 cells,B,CHEMBL1271432,6.49,=,nM,325.0,CHEMBL251,Homo sapiens,Ki
2150,3524931,CHEMBL1273565,Displacement of [3H]SCH58261 from human recombinant A2A receptor expressed in HEK293 cells,B,CHEMBL1271121,5.91,=,nM,1220.0,CHEMBL251,Homo sapiens,Ki
2151,3524933,CHEMBL1273565,Displacement of [3H]SCH58261 from human recombinant A2A receptor expressed in HEK293 cells,B,CHEMBL1271223,5.59,=,nM,2590.0,CHEMBL251,Homo sapiens,Ki
2152,3524935,CHEMBL1273565,Displacement of [3H]SCH58261 from human recombinant A2A receptor expressed in HEK293 cells,B,CHEMBL1271224,6.63,=,nM,233.0,CHEMBL251,Homo sapiens,Ki
2153,3524937,CHEMBL1273565,Displacement of [3H]SCH58261 from human recombinant A2A receptor expressed in HEK293 cells,B,CHEMBL1271325,7.46,=,nM,35.0,CHEMBL251,Homo sapiens,Ki
2154,3524939,CHEMBL1273565,Displacement of [3H]SCH58261 from human recombinant A2A receptor expressed in HEK293 cells,B,CHEMBL1271326,7.04,=,nM,92.0,CHEMBL251,Homo sapiens,Ki
2155,3524941,CHEMBL1273565,Displacement of [3H]SCH58261 from human recombinant A2A receptor expressed in HEK293 cells,B,CHEMBL1271433,5.48,=,nM,3300.0,CHEMBL251,Homo sapiens,Ki
2156,3524943,CHEMBL1273565,Displacement of [3H]SCH58261 from human recombinant A2A receptor expressed in HEK293 cells,B,CHEMBL1271434,5.96,=,nM,1100.0,CHEMBL251,Homo sapiens,Ki
2157,3524946,CHEMBL1273565,Displacement of [3H]SCH58261 from human recombinant A2A receptor expressed in HEK293 cells,B,CHEMBL1269901,8.51,=,nM,3.1,CHEMBL251,Homo sapiens,Ki
2158,3524951,CHEMBL1273565,Displacement of [3H]SCH58261 from human recombinant A2A receptor expressed in HEK293 cells,B,CHEMBL1270007,7.77,=,nM,17.0,CHEMBL251,Homo sapiens,Ki
2159,3524956,CHEMBL1273565,Displacement of [3H]SCH58261 from human recombinant A2A receptor expressed in HEK293 cells,B,CHEMBL1270008,7.92,=,nM,12.0,CHEMBL251,Homo sapiens,Ki
2160,3524965,CHEMBL1273565,Displacement of [3H]SCH58261 from human recombinant A2A receptor expressed in HEK293 cells,B,CHEMBL1270115,8.6,=,nM,2.5,CHEMBL251,Homo sapiens,Ki
2161,3560344,CHEMBL1286673,Displacement of [3H]ZM241385 from human adenosine A2a receptor expressed in HeLa cells after 30 mins,B,CHEMBL1276853,5.5,=,nM,3150.0,CHEMBL251,Homo sapiens,Ki
2162,3560345,CHEMBL1286673,Displacement of [3H]ZM241385 from human adenosine A2a receptor expressed in HeLa cells after 30 mins,B,CHEMBL1278102,5.13,=,nM,7365.0,CHEMBL251,Homo sapiens,Ki
2163,3560504,CHEMBL1286673,Displacement of [3H]ZM241385 from human adenosine A2a receptor expressed in HeLa cells after 30 mins,B,CHEMBL1277845,6.3,=,nM,501.2,CHEMBL251,Homo sapiens,Ki
2164,3560505,CHEMBL1286673,Displacement of [3H]ZM241385 from human adenosine A2a receptor expressed in HeLa cells after 30 mins,B,CHEMBL1277846,5.6,=,nM,2490.0,CHEMBL251,Homo sapiens,Ki
2165,3560506,CHEMBL1286673,Displacement of [3H]ZM241385 from human adenosine A2a receptor expressed in HeLa cells after 30 mins,B,CHEMBL1277925,6.11,=,nM,772.5,CHEMBL251,Homo sapiens,Ki
2166,3560507,CHEMBL1286673,Displacement of [3H]ZM241385 from human adenosine A2a receptor expressed in HeLa cells after 30 mins,B,CHEMBL1277926,5.29,=,nM,5190.0,CHEMBL251,Homo sapiens,Ki
2167,3560508,CHEMBL1286673,Displacement of [3H]ZM241385 from human adenosine A2a receptor expressed in HeLa cells after 30 mins,B,CHEMBL1278010,5.67,=,nM,2115.0,CHEMBL251,Homo sapiens,Ki
2168,3560509,CHEMBL1286673,Displacement of [3H]ZM241385 from human adenosine A2a receptor expressed in HeLa cells after 30 mins,B,CHEMBL1278104,6.24,=,nM,572.1,CHEMBL251,Homo sapiens,Ki
2169,3560510,CHEMBL1286673,Displacement of [3H]ZM241385 from human adenosine A2a receptor expressed in HeLa cells after 30 mins,B,CHEMBL1277025,7.17,=,nM,67.9,CHEMBL251,Homo sapiens,Ki
2170,3560511,CHEMBL1286673,Displacement of [3H]ZM241385 from human adenosine A2a receptor expressed in HeLa cells after 30 mins,B,CHEMBL1277116,6.09,=,nM,805.1,CHEMBL251,Homo sapiens,Ki
2171,3563391,CHEMBL1287449,Binding affinity to human adenosine A2A receptor,B,CHEMBL1277040,5.75,=,nM,1760.0,CHEMBL251,Homo sapiens,Ki
2172,3594538,CHEMBL1291999,Displacement of [3H]SCH58261 from human adenosine A2A receptor transfected in HEK293 cells,B,CHEMBL1290436,5.46,=,nM,3509.0,CHEMBL251,Homo sapiens,Ki
2173,3594542,CHEMBL1291999,Displacement of [3H]SCH58261 from human adenosine A2A receptor transfected in HEK293 cells,B,CHEMBL1290210,5.61,=,nM,2439.0,CHEMBL251,Homo sapiens,Ki
2174,3594547,CHEMBL1291999,Displacement of [3H]SCH58261 from human adenosine A2A receptor transfected in HEK293 cells,B,CHEMBL1289569,5.84,=,nM,1460.0,CHEMBL251,Homo sapiens,Ki
2175,3594548,CHEMBL1291999,Displacement of [3H]SCH58261 from human adenosine A2A receptor transfected in HEK293 cells,B,CHEMBL1289676,5.72,=,nM,1925.0,CHEMBL251,Homo sapiens,Ki
2176,3594552,CHEMBL1291999,Displacement of [3H]SCH58261 from human adenosine A2A receptor transfected in HEK293 cells,B,CHEMBL1290102,5.55,=,nM,2832.0,CHEMBL251,Homo sapiens,Ki
2177,3594555,CHEMBL1291999,Displacement of [3H]SCH58261 from human adenosine A2A receptor transfected in HEK293 cells,B,CHEMBL1290212,5.97,=,nM,1080.0,CHEMBL251,Homo sapiens,Ki
2178,3594556,CHEMBL1291999,Displacement of [3H]SCH58261 from human adenosine A2A receptor transfected in HEK293 cells,B,CHEMBL1290324,6.06,=,nM,878.0,CHEMBL251,Homo sapiens,Ki
2179,5191573,CHEMBL1664177,Displacement of [3H]ZM2413853 from human adenosine A2A receptor expressed in human HeLa cells by liquid scintillation counting,B,CHEMBL1650152,6.74,=,nM,183.0,CHEMBL251,Homo sapiens,Ki
2180,5191574,CHEMBL1664177,Displacement of [3H]ZM2413853 from human adenosine A2A receptor expressed in human HeLa cells by liquid scintillation counting,B,CHEMBL1650164,6.37,=,nM,424.0,CHEMBL251,Homo sapiens,Ki
2181,5191575,CHEMBL1664177,Displacement of [3H]ZM2413853 from human adenosine A2A receptor expressed in human HeLa cells by liquid scintillation counting,B,CHEMBL1650165,6.19,=,nM,647.0,CHEMBL251,Homo sapiens,Ki
2182,5191576,CHEMBL1664177,Displacement of [3H]ZM2413853 from human adenosine A2A receptor expressed in human HeLa cells by liquid scintillation counting,B,CHEMBL1650342,6.7,=,nM,201.0,CHEMBL251,Homo sapiens,Ki
2183,5191577,CHEMBL1664177,Displacement of [3H]ZM2413853 from human adenosine A2A receptor expressed in human HeLa cells by liquid scintillation counting,B,CHEMBL1650347,5.72,=,nM,1893.0,CHEMBL251,Homo sapiens,Ki
2184,5191578,CHEMBL1664177,Displacement of [3H]ZM2413853 from human adenosine A2A receptor expressed in human HeLa cells by liquid scintillation counting,B,CHEMBL1650348,5.34,=,nM,4568.0,CHEMBL251,Homo sapiens,Ki
2185,5191582,CHEMBL1664177,Displacement of [3H]ZM2413853 from human adenosine A2A receptor expressed in human HeLa cells by liquid scintillation counting,B,CHEMBL1650364,5.88,=,nM,1334.0,CHEMBL251,Homo sapiens,Ki
2186,5191583,CHEMBL1664177,Displacement of [3H]ZM2413853 from human adenosine A2A receptor expressed in human HeLa cells by liquid scintillation counting,B,CHEMBL1650365,6.37,=,nM,429.0,CHEMBL251,Homo sapiens,Ki
2187,5191584,CHEMBL1664177,Displacement of [3H]ZM2413853 from human adenosine A2A receptor expressed in human HeLa cells by liquid scintillation counting,B,CHEMBL1650366,5.74,=,nM,1829.0,CHEMBL251,Homo sapiens,Ki
2188,5191585,CHEMBL1664177,Displacement of [3H]ZM2413853 from human adenosine A2A receptor expressed in human HeLa cells by liquid scintillation counting,B,CHEMBL1650370,7.13,=,nM,73.8,CHEMBL251,Homo sapiens,Ki
2189,5191586,CHEMBL1664177,Displacement of [3H]ZM2413853 from human adenosine A2A receptor expressed in human HeLa cells by liquid scintillation counting,B,CHEMBL1650371,6.99,=,nM,103.0,CHEMBL251,Homo sapiens,Ki
2190,5191587,CHEMBL1664177,Displacement of [3H]ZM2413853 from human adenosine A2A receptor expressed in human HeLa cells by liquid scintillation counting,B,CHEMBL1650372,6.85,=,nM,142.0,CHEMBL251,Homo sapiens,Ki
2191,5191588,CHEMBL1664177,Displacement of [3H]ZM2413853 from human adenosine A2A receptor expressed in human HeLa cells by liquid scintillation counting,B,CHEMBL1650379,5.48,=,nM,3345.0,CHEMBL251,Homo sapiens,Ki
2192,5191589,CHEMBL1664177,Displacement of [3H]ZM2413853 from human adenosine A2A receptor expressed in human HeLa cells by liquid scintillation counting,B,CHEMBL1650380,5.59,=,nM,2541.0,CHEMBL251,Homo sapiens,Ki
2193,5191590,CHEMBL1664177,Displacement of [3H]ZM2413853 from human adenosine A2A receptor expressed in human HeLa cells by liquid scintillation counting,B,CHEMBL1650384,8.09,=,nM,8.1,CHEMBL251,Homo sapiens,Ki
2194,5191591,CHEMBL1664177,Displacement of [3H]ZM2413853 from human adenosine A2A receptor expressed in human HeLa cells by liquid scintillation counting,B,CHEMBL1650385,8.19,=,nM,6.4,CHEMBL251,Homo sapiens,Ki
2195,5191592,CHEMBL1664177,Displacement of [3H]ZM2413853 from human adenosine A2A receptor expressed in human HeLa cells by liquid scintillation counting,B,CHEMBL1650386,8.24,=,nM,5.7,CHEMBL251,Homo sapiens,Ki
2196,5191593,CHEMBL1664177,Displacement of [3H]ZM2413853 from human adenosine A2A receptor expressed in human HeLa cells by liquid scintillation counting,B,CHEMBL1650387,7.61,=,nM,24.6,CHEMBL251,Homo sapiens,Ki
2197,5191594,CHEMBL1664177,Displacement of [3H]ZM2413853 from human adenosine A2A receptor expressed in human HeLa cells by liquid scintillation counting,B,CHEMBL1650388,6.94,=,nM,114.0,CHEMBL251,Homo sapiens,Ki
2198,5191595,CHEMBL1664177,Displacement of [3H]ZM2413853 from human adenosine A2A receptor expressed in human HeLa cells by liquid scintillation counting,B,CHEMBL1650389,6.82,=,nM,153.0,CHEMBL251,Homo sapiens,Ki
2199,5191596,CHEMBL1664177,Displacement of [3H]ZM2413853 from human adenosine A2A receptor expressed in human HeLa cells by liquid scintillation counting,B,CHEMBL1650390,7.13,=,nM,74.0,CHEMBL251,Homo sapiens,Ki
2200,5191597,CHEMBL1664177,Displacement of [3H]ZM2413853 from human adenosine A2A receptor expressed in human HeLa cells by liquid scintillation counting,B,CHEMBL1650391,7.08,=,nM,82.8,CHEMBL251,Homo sapiens,Ki
2201,5191598,CHEMBL1664177,Displacement of [3H]ZM2413853 from human adenosine A2A receptor expressed in human HeLa cells by liquid scintillation counting,B,CHEMBL1650392,6.26,=,nM,544.0,CHEMBL251,Homo sapiens,Ki
2202,5191599,CHEMBL1664177,Displacement of [3H]ZM2413853 from human adenosine A2A receptor expressed in human HeLa cells by liquid scintillation counting,B,CHEMBL1650393,7.4,=,nM,39.8,CHEMBL251,Homo sapiens,Ki
2203,5191600,CHEMBL1664177,Displacement of [3H]ZM2413853 from human adenosine A2A receptor expressed in human HeLa cells by liquid scintillation counting,B,CHEMBL1650394,7.2,=,nM,63.5,CHEMBL251,Homo sapiens,Ki
2204,5192354,CHEMBL1664177,Displacement of [3H]ZM2413853 from human adenosine A2A receptor expressed in human HeLa cells by liquid scintillation counting,B,CHEMBL225460,6.71,=,nM,196.0,CHEMBL251,Homo sapiens,Ki
2205,5207155,CHEMBL1679250,Displacement of [3H]-ZM241385 from human adenosine A2A receptor expressed in high five cells after 30 mins by scintillation counting,B,CHEMBL1671919,6.05,=,nM,890.0,CHEMBL251,Homo sapiens,Ki
2206,5207160,CHEMBL1679250,Displacement of [3H]-ZM241385 from human adenosine A2A receptor expressed in high five cells after 30 mins by scintillation counting,B,CHEMBL1671918,6.46,=,nM,350.0,CHEMBL251,Homo sapiens,Ki
2207,5207162,CHEMBL1679250,Displacement of [3H]-ZM241385 from human adenosine A2A receptor expressed in high five cells after 30 mins by scintillation counting,B,CHEMBL1671920,6.52,=,nM,300.0,CHEMBL251,Homo sapiens,Ki
2208,5207166,CHEMBL1679250,Displacement of [3H]-ZM241385 from human adenosine A2A receptor expressed in high five cells after 30 mins by scintillation counting,B,CHEMBL1671925,6.66,=,nM,220.0,CHEMBL251,Homo sapiens,Ki
2209,5207167,CHEMBL1679250,Displacement of [3H]-ZM241385 from human adenosine A2A receptor expressed in high five cells after 30 mins by scintillation counting,B,CHEMBL1671916,6.66,=,nM,220.0,CHEMBL251,Homo sapiens,Ki
2210,5207169,CHEMBL1679250,Displacement of [3H]-ZM241385 from human adenosine A2A receptor expressed in high five cells after 30 mins by scintillation counting,B,CHEMBL1671930,6.7,=,nM,200.0,CHEMBL251,Homo sapiens,Ki
2211,5207170,CHEMBL1679250,Displacement of [3H]-ZM241385 from human adenosine A2A receptor expressed in high five cells after 30 mins by scintillation counting,B,CHEMBL1671917,6.72,=,nM,190.0,CHEMBL251,Homo sapiens,Ki
2212,5207171,CHEMBL1679250,Displacement of [3H]-ZM241385 from human adenosine A2A receptor expressed in high five cells after 30 mins by scintillation counting,B,CHEMBL1671931,6.75,=,nM,180.0,CHEMBL251,Homo sapiens,Ki
2213,5207172,CHEMBL1679250,Displacement of [3H]-ZM241385 from human adenosine A2A receptor expressed in high five cells after 30 mins by scintillation counting,B,CHEMBL1671924,6.92,=,nM,120.0,CHEMBL251,Homo sapiens,Ki
2214,5207173,CHEMBL1679250,Displacement of [3H]-ZM241385 from human adenosine A2A receptor expressed in high five cells after 30 mins by scintillation counting,B,CHEMBL1671928,6.96,=,nM,110.0,CHEMBL251,Homo sapiens,Ki
2215,5207174,CHEMBL1679250,Displacement of [3H]-ZM241385 from human adenosine A2A receptor expressed in high five cells after 30 mins by scintillation counting,B,CHEMBL1671921,7.05,=,nM,90.0,CHEMBL251,Homo sapiens,Ki
2216,5207176,CHEMBL1679250,Displacement of [3H]-ZM241385 from human adenosine A2A receptor expressed in high five cells after 30 mins by scintillation counting,B,CHEMBL1671929,7.3,=,nM,50.0,CHEMBL251,Homo sapiens,Ki
2217,5207177,CHEMBL1679250,Displacement of [3H]-ZM241385 from human adenosine A2A receptor expressed in high five cells after 30 mins by scintillation counting,B,CHEMBL1671922,7.44,=,nM,36.0,CHEMBL251,Homo sapiens,Ki
2218,5207178,CHEMBL1679250,Displacement of [3H]-ZM241385 from human adenosine A2A receptor expressed in high five cells after 30 mins by scintillation counting,B,CHEMBL1671937,7.5,=,nM,32.0,CHEMBL251,Homo sapiens,Ki
2219,5207179,CHEMBL1679250,Displacement of [3H]-ZM241385 from human adenosine A2A receptor expressed in high five cells after 30 mins by scintillation counting,B,CHEMBL1671923,7.55,=,nM,28.0,CHEMBL251,Homo sapiens,Ki
2220,5207180,CHEMBL1679250,Displacement of [3H]-ZM241385 from human adenosine A2A receptor expressed in high five cells after 30 mins by scintillation counting,B,CHEMBL1671934,7.66,=,nM,22.0,CHEMBL251,Homo sapiens,Ki
2221,5207181,CHEMBL1679250,Displacement of [3H]-ZM241385 from human adenosine A2A receptor expressed in high five cells after 30 mins by scintillation counting,B,CHEMBL1671933,7.72,=,nM,19.0,CHEMBL251,Homo sapiens,Ki
2222,5207182,CHEMBL1679250,Displacement of [3H]-ZM241385 from human adenosine A2A receptor expressed in high five cells after 30 mins by scintillation counting,B,CHEMBL1671932,7.77,=,nM,17.0,CHEMBL251,Homo sapiens,Ki
2223,5207183,CHEMBL1679250,Displacement of [3H]-ZM241385 from human adenosine A2A receptor expressed in high five cells after 30 mins by scintillation counting,B,CHEMBL1671938,7.92,=,nM,12.0,CHEMBL251,Homo sapiens,Ki
2224,5207184,CHEMBL1679250,Displacement of [3H]-ZM241385 from human adenosine A2A receptor expressed in high five cells after 30 mins by scintillation counting,B,CHEMBL1671935,8.04,=,nM,9.2,CHEMBL251,Homo sapiens,Ki
